Time,Distance,Ground Speed,Throttle Pos,Brake Pos,Clutch Pos,Steering,Realtime Loss,Marker,Max Straight Speed,Min Corner Speed,Brake Bias Rear,Steering Shaft Torque,FFB Output,Session Elapsed Time,Lap Number,Steering Wheel Position,Engine RPM,Gear,G Force Lat,G Force Long,G Force Vert,Eng Water Temp,Eng Oil Temp,Fuel Level,Brake Temp FL,Brake Temp FR,Brake Temp RL,Brake Temp RR,GPS Latitude,GPS Longitude,Ambient Temperature,Track Temperature,Wheel Rot Speed FL,Wheel Rot Speed FR,Wheel Rot Speed RL,Wheel Rot Speed RR,Tyre Wear FL,Tyre Wear FR,Tyre Wear RL,Tyre Wear RR,Tyre Pressure FL,Tyre Pressure FR,Tyre Pressure RL,Tyre Pressure RR,Tyre Load FL,Tyre Load FR,Tyre Load RL,Tyre Load RR,Grip Fract FL,Grip Fract FR,Grip Fract RL,Grip Fract RR,Ride Height FL,Ride Height FR,Ride Height RL,Ride Height RR,Tyre Temp FL Outer,Tyre Temp FL Centre,Tyre Temp FL Inner,Tyre Temp FR Outer,Tyre Temp FR Centre,Tyre Temp FR Inner,Tyre Temp RL Outer,Tyre Temp RL Centre,Tyre Temp RL Inner,Tyre Temp RR Outer,Tyre Temp RR Centre,Tyre Temp RR Inner
s,m,km/h,%,%,%,%,s,,km/h,km/h,%,N.m,%,s,,deg,rpm,,G,G,G,C,C,l,C,C,C,C,deg,deg,C,C,rad/s,rad/s,rad/s,rad/s,%,%,%,%,kPa,kPa,kPa,kPa,N,N,N,N,%,%,%,%,mm,mm,mm,mm,C,C,C,C,C,C,C,C,C,C,C,C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.48,33,249,100,0,0,-0.333,0,0,284.1,145.54,44.916,0,7.208,3980,32,-0.75,6562,6,0.18,-0.25,0.93,0,0,24.83,496.9,483.5,379.6,375.2,0.00001394,-135.0005544,24.9,24.9,206.14,206.24,200.37,200.37,7.808,8.206,11.044,9.916,160.15,158.77,159.97,157.79,0,0,0,0,0,0,0,0,40.6,38.1,57.7,56,58.74,58.48,59.78,48.89,53.43,62.89,65.38,67.14,70.6,56.28,62.91,72.8
0.5,34.4,249.1,100,0,0,-0.362,0,0,284.1,145.54,44.916,0.07,2.64,3980,32,-0.82,6567,6,-0.04,-0.23,0.53,0,0,24.83,496.3,482.9,379.2,374.7,0.00001352,-135.000542,24.9,24.9,205.82,205.8,200.5,200.5,7.808,8.206,11.044,9.916,160.16,158.75,160,157.82,0,0,0,0,0,0,0,0,39.1,35.9,61.3,59.8,58.73,58.48,59.78,48.89,53.43,62.89,65.37,67.14,70.6,56.28,62.91,72.8
0.52,35.8,249.3,100,0,0,-0.392,0,0,284.1,145.54,44.916,0.14,1.548,3980,32,-0.88,6572,6,-0.26,-0.2,0.13,0,0,24.83,495.7,482.3,378.8,374.3,0.0000131,-135.0005295,24.9,24.9,205.5,205.36,200.64,200.64,7.808,8.206,11.044,9.916,160.16,158.74,160.04,157.85,0,0,0,0,0,0,0,0,37.6,33.6,65,63.6,58.72,58.47,59.78,48.89,53.43,62.89,65.35,67.13,70.6,56.28,62.91,72.79
0.54,37.2,249.4,100,0,0,-0.408,0,0,284.1,145.54,44.916,0.36,0.308,3980,32,-0.92,6575,6,-0.09,-0.21,-0.18,0,0,24.83,495.1,481.7,378.4,373.9,0.00001272,-135.000517,24.9,24.9,206.17,206.2,200.82,200.82,7.808,8.206,11.044,9.916,160.16,158.73,160.07,157.87,0,0,0,0,0,0,0,0,36.8,33.3,62.3,61.2,58.7,58.47,59.78,48.89,53.43,62.89,65.34,67.13,70.6,56.28,62.91,72.79
0.56,38.5,249.6,100,0,0,-0.424,0,0,284.1,145.54,44.916,0.58,7.98,3980,32,-0.95,6578,6,0.08,-0.21,-0.49,0,0,24.83,494.5,481.2,377.9,373.5,0.00001234,-135.0005044,24.9,24.9,206.84,207.04,200.99,200.99,7.808,8.206,11.044,9.916,160.17,158.72,160.11,157.9,0,0,0,0,0,0,0,0,36,33,59.6,58.7,58.69,58.46,59.78,48.88,53.44,62.88,65.32,67.12,70.6,56.28,62.92,72.78
0.58,39.9,249.8,100,0,0,-0.44,0,0,284.1,145.54,44.916,0.8,10.46,3980,32,-0.99,6581,6,0.04,-0.24,-0.2,0,0,24.83,494,480.6,377.5,373,0.00001196,-135.0004919,24.9,24.9,207.01,207.25,201.12,201.12,7.808,8.206,11.044,9.916,160.17,158.71,160.15,157.93,0,0,0,0,0,0,0,0,35.2,32.7,56.9,56.3,58.68,58.45,59.78,48.88,53.44,62.88,65.31,67.11,70.6,56.28,62.92,72.77
0.6,41.3,249.9,100,0,0,-0.456,0,0,284.1,145.54,44.916,1.02,4.16,3981,32,-1.02,6584,6,0.01,-0.27,0.08,0,0,24.83,493.4,480.1,377,372.6,0.00001158,-135.0004793,24.9,24.9,206.68,206.84,201.19,201.19,7.808,8.206,11.044,9.916,160.18,158.7,160.18,157.96,0,0,0,0,0,0,0,0,34.4,32.4,54.2,53.9,58.67,58.45,59.78,48.88,53.44,62.88,65.29,67.11,70.6,56.28,62.92,72.77
0.62,42.7,250.1,100,0,0,-0.472,0,0,284.1,145.54,44.916,1.24,4.028,3981,32,-1.06,6587,6,0.04,-0.24,0.17,0,0,24.82,492.8,479.5,376.6,372.2,0.0000112,-135.0004668,24.9,24.9,206.34,206.42,201.26,201.26,7.808,8.206,11.044,9.916,160.18,158.69,160.22,157.99,0,0,0,0,0,0,0,0,33.6,32.1,51.5,51.4,58.66,58.44,59.78,48.88,53.44,62.88,65.28,67.1,70.6,56.28,62.92,72.76
0.64,44.1,250.2,100,0,0,-0.477,0,0,284.1,145.54,44.916,1.19,-0.74,3981,32,-1.07,6592,6,0.08,-0.22,0.25,0,0,24.82,492.2,478.9,376.2,371.8,0.00001082,-135.0004543,24.9,24.9,207.12,207.21,201.36,201.36,7.808,8.206,11.044,9.916,160.15,158.68,160.2,157.99,0,0,0,0,0,0,0,0,35.1,32.5,54.5,54.4,58.65,58.43,59.78,48.89,53.45,62.89,65.27,67.1,70.61,56.28,62.93,72.76
0.66,45.5,250.4,100,0,0,-0.482,0,0,284.1,145.54,44.916,1.14,1.408,3981,32,-1.08,6597,6,0.09,-0.22,0.33,0,0,24.82,491.6,478.3,375.7,371.3,0.00001044,-135.0004417,24.9,24.9,207.91,208,201.47,201.47,7.808,8.206,11.044,9.916,160.12,158.67,160.19,157.98,0,0,0,0,0,0,0,0,36.6,32.9,57.5,57.3,58.63,58.42,59.78,48.9,53.46,62.91,65.26,67.1,70.62,56.29,62.94,72.77
