Time,Distance,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR
s,m,..,m/s2,deg/s,deg,km/h,%,%,no,m/s2,%,1/min,..,..,mm,mm,mm,mm,C,C,C,C,..,..,..,..,C,C,C,C,m/s,m/s,m/s,m/s,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.74,791,0,0,0.35,1,206.4,100,0,4,0,0,6724,0,0,19,20,35,33,406,411,252,252,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.76,792,0,0,0.35,0,206.5,100,0,4,0,0,6737,0,0,19,20,35,34,406,411,252,252,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.78,794,0,0,0.35,0,206.6,100,0,4,0,0,6747,0,0,20,20,35,34,406,411,252,252,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.8,795,0,-0.05,-0.35,1,206.7,100,0,4,0,0,6756,0,0,21,19,34,33,405,410,252,252,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.82,796,0,-0.05,-0.35,1,206.9,100,0,4,0,0,6762,0,0,22,20,33,33,405,410,252,252,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.84,797,0,0.05,0.54,1,207,100,0,4,0,0,6761,0,0,23,21,33,33,404,408,251,252,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.86,798,0,0.05,0.54,1,207.1,100,0,4,0,0,6757,0,0,23,23,34,33,404,408,251,252,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.88,799,0,0.05,0.54,1,207.2,100,0,4,0,0,6754,0,0,23,23,35,35,404,408,251,252,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.9,800,0,0.01,0.2,1,207.4,100,0,4,0,0,6755,0,0,23,23,36,37,403,407,251,251,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.92,802,0,0.01,0.2,1,207.6,100,0,4,0,0,6772,0,0,22,23,37,38,403,407,251,251,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.94,803,0,0.01,0.3,1,207.7,100,0,4,0,0,6783,0,0,22,21,37,37,402,406,250,251,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.96,804,0,0.01,0.3,1,207.8,100,0,4,0,0,6791,0,0,21,21,36,36,402,406,250,251,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
17.98,805,0,0.01,0.3,1,207.9,100,0,4,0,0,6800,0,0,21,21,35,34,402,406,250,251,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
18,806,0,0.04,0.35,1,208,100,0,4,0,0,6807,0,0,22,21,33,33,401,405,250,250,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
18.02,807,0,0.04,0.35,1,208.2,100,0,4,0,0,6796,0,0,22,21,33,33,401,405,250,250,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
18.04,809,0,0.05,0.19,1,208.4,100,0,4,0,0,6789,0,0,22,21,33,34,400,404,249,250,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
18.06,810,0,0.05,0.19,1,208.5,100,0,4,0,0,6791,0,0,22,21,34,34,400,404,249,250,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
18.08,811,0,0.05,0.19,1,208.6,100,0,4,0,0,6798,0,0,22,21,35,35,400,404,249,250,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
18.1,812,0,0.02,0.3,1,208.7,100,0,4,0,0,6806,0,0,21,21,35,36,398,403,249,249,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
18.12,813,0,0.02,0.3,1,208.9,100,0,4,0,0,6816,0,0,20,20,35,36,398,403,249,249,28,28,27,28,89,95,83,86,58,58,59,59,0,0,0,0
18.14,814,0,0.04,0.39,1,209,100,0,4,0,0,6824,0,0,18,20,34,35,397,402,248,249,28,28,27,28,89,95,83,86,58,58,60,60,0,0,0,0
18.16,815,0,0.04,0.39,1,209.1,100,0,4,0,0,6836,0,0,18,20,33,33,397,402,248,249,28,28,27,28,89,95,83,86,58,58,60,60,0,0,0,0
18.18,817,0,0.04,0.39,1,209.2,100,0,4,0,0,6844,0,0,18,20,32,32,397,402,248,249,28,28,27,28,89,95,83,86,58,59,60,60,0,0,0,0
18.2,818,0,0,0.22,1,209.3,100,0,4,0,0,6846,0,0,19,20,32,32,396,401,248,248,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.22,819,0,0,0.22,1,209.6,100,0,4,0,0,6833,0,0,21,20,32,32,396,401,248,248,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.24,820,0,0.01,0.42,1,209.7,100,0,4,0,0,6829,0,0,22,21,32,32,395,400,247,248,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.26,821,0,0.01,0.42,1,209.8,100,0,4,0,0,6831,0,0,21,21,34,33,395,400,247,248,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.28,822,0,0.01,0.42,1,209.9,100,0,4,0,0,6836,0,0,20,21,35,35,395,400,247,248,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.3,824,0,0.06,0.29,1,210,100,0,4,0,0,6844,0,0,19,21,35,35,394,399,247,247,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.32,825,0,0.06,0.29,1,210.2,100,0,4,0,0,6866,0,0,19,20,34,35,394,399,247,247,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.34,826,0,0.03,0.1,1,210.3,100,0,4,0,0,6878,0,0,20,20,33,33,393,398,246,247,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.36,827,0,0.03,0.1,1,210.4,100,0,4,0,0,6880,0,0,21,21,33,32,393,398,246,247,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.38,828,0,0.03,0.1,1,210.5,100,0,4,0,0,6875,0,0,23,23,33,32,393,398,246,247,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.4,829,0,0,0.33,1,210.6,100,0,4,0,0,6867,0,0,26,24,33,33,392,397,246,246,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.42,831,0,0,0.33,1,210.8,100,0,4,0,0,6862,0,0,28,25,36,36,392,397,246,246,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.44,832,0,0.04,0.68,1,211,100,0,4,0,0,6869,0,0,28,26,38,39,391,396,246,246,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.46,833,0,0.04,0.68,1,211.1,100,0,4,0,0,6881,0,0,28,26,40,41,391,396,246,246,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.48,834,0,0.04,0.68,1,211.2,100,0,4,0,0,6890,0,0,27,25,41,42,391,396,246,246,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.5,835,0,0.07,0.61,0,211.3,100,0,4,0,0,6896,0,0,25,25,40,42,390,394,245,245,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.52,837,0,0.07,0.61,0,211.5,100,0,4,0,0,6910,0,0,23,25,38,40,390,394,245,245,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.54,838,0,0.04,0.45,0,211.6,100,0,4,0,0,6918,0,0,22,26,37,38,389,393,245,245,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.56,839,0,0.04,0.45,0,211.7,100,0,4,0,0,6922,0,0,22,25,35,37,389,393,245,245,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.58,840,0,0.04,0.45,0,211.8,100,0,4,0,0,6918,0,0,23,25,35,36,389,393,245,245,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.6,841,0,-0.01,-0.11,0,211.9,100,0,4,0,0,6911,0,0,24,25,35,36,388,392,244,244,28,28,27,28,89,95,83,86,60,59,60,60,0,0,0,0
18.62,842,0,-0.01,-0.11,1,212.1,100,0,4,0,0,6909,0,0,26,25,36,36,388,392,244,244,28,28,27,28,89,95,83,86,60,60,60,60,0,0,0,0
18.64,844,0,0.01,0.07,1,212.2,100,0,4,0,0,6916,0,0,28,26,37,38,387,391,244,244,28,28,27,28,89,95,83,86,60,60,60,60,0,0,0,0
18.66,845,0,0.01,0.07,0,212.3,100,0,4,0,0,6923,0,0,30,27,39,39,387,391,244,244,28,28,27,28,89,95,83,86,60,60,60,60,0,0,0,0
18.68,846,0,0.01,0.07,0,212.4,100,0,4,0,0,6927,0,0,31,27,40,42,387,391,244,244,28,28,27,28,89,95,83,86,60,60,60,60,0,0,0,0
18.7,847,0,-0.03,0.08,0,212.5,100,0,4,0,0,6929,0,0,28,26,41,43,386,390,243,244,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.72,848,0,-0.03,0.08,0,212.7,100,0,4,0,0,6933,0,0,22,22,42,44,386,390,243,244,28,28,27,28,89,95,83,86,59,59,60,60,0,0,0,0
18.74,849,0,0.02,0.16,0,212.8,100,0,4,0,0,6952,0,0,19,19,39,41,385,389,243,243,28,28,27,28,89,95,83,86,59,59,61,61,0,0,0,0
18.76,851,0,0.02,0.16,-1,212.9,100,0,4,0,0,6993,0,0,18,20,33,35,385,389,243,243,28,28,27,28,89,95,83,86,59,60,61,61,0,0,0,0
18.78,852,0,0.02,0.16,-1,212.9,100,0,4,0,0,7023,0,0,20,22,28,30,385,389,243,243,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
18.8,853,0,-0.03,-0.32,-1,213.1,100,0,4,0,0,7013,0,0,22,24,28,29,384,388,242,243,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
18.82,854,0,-0.03,-0.32,0,213.3,100,0,4,0,0,6906,0,0,23,24,30,31,384,388,242,243,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
18.84,855,0,-0.03,-0.48,0,213.4,100,0,4,0,0,6899,0,0,24,24,33,34,383,387,242,242,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
18.86,857,0,-0.03,-0.48,0,213.5,100,0,4,0,0,6938,0,0,24,23,36,36,383,387,242,242,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
18.88,858,0,-0.03,-0.48,0,213.6,100,0,4,0,0,6977,0,0,23,22,37,36,383,387,242,242,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
18.9,859,0,-0.02,-0.5,0,213.7,100,0,4,0,0,6994,0,0,22,21,37,37,382,386,241,242,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
18.92,860,0,-0.02,-0.5,0,213.9,100,0,4,0,0,6973,0,0,21,20,36,36,382,386,241,242,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
18.94,861,0,-0.03,-0.32,1,214,100,0,4,0,0,6982,0,0,21,19,34,34,381,385,241,241,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
18.96,863,0,-0.03,-0.32,1,214.1,100,0,4,0,0,7006,0,0,20,18,31,31,381,385,241,241,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
18.98,864,0,-0.03,-0.32,2,214.2,100,0,4,0,0,7016,0,0,20,18,30,31,381,385,241,241,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19,865,0,-0.02,0.33,2,214.3,100,0,4,0,0,7009,0,0,21,18,29,30,380,384,240,241,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.02,866,0,-0.02,0.33,3,214.5,100,0,4,0,0,6982,0,0,21,19,30,31,380,384,240,241,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.04,867,0,0.03,1.27,3,214.6,100,0,4,0,0,6979,0,0,21,20,30,32,379,383,240,240,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.06,868,0,0.03,1.27,2,214.7,100,0,4,0,0,6986,0,0,18,20,32,32,379,383,240,240,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.08,870,0,0.03,1.27,2,214.8,100,0,4,0,0,6996,0,0,16,20,32,33,379,383,240,240,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.1,871,0,0.08,1.6,1,214.9,100,0,4,0,0,7008,0,0,17,22,32,33,378,382,239,240,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.12,872,0,0.08,1.6,1,215.1,100,0,4,0,0,7030,0,0,20,25,31,32,378,382,239,240,28,28,27,28,89,95,83,86,60,61,61,61,0,0,0,0
19.14,873,0,0.09,0.33,1,215.2,100,0,4,0,0,7020,0,0,23,28,32,32,376,381,239,239,28,28,27,28,89,95,83,86,61,61,61,61,0,0,0,0
19.16,874,0,0.09,0.33,1,215.3,100,0,4,0,0,7001,0,0,25,28,35,34,376,381,239,239,28,28,27,28,89,95,83,86,61,60,61,61,0,0,0,0
19.18,876,0,0.09,0.33,1,215.4,100,0,4,0,0,6994,0,0,26,28,39,37,376,381,239,239,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.2,877,0,0.07,-0.16,1,215.5,100,0,4,0,0,7005,0,0,26,27,41,39,375,380,239,239,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.22,878,0,0.07,-0.16,1,215.7,100,0,4,0,0,7043,0,0,26,27,41,40,375,380,239,239,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.24,879,0,0.07,0.38,1,215.8,100,0,4,0,0,7048,0,0,25,26,41,39,374,379,238,238,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.26,880,0,0.07,0.38,0,215.9,100,0,4,0,0,7046,0,0,25,27,39,38,374,379,238,238,28,28,27,28,89,95,83,86,60,61,61,61,0,0,0,0
19.28,882,0,0.07,0.38,0,216,100,0,4,0,0,7045,0,0,24,26,38,38,374,379,238,238,28,28,27,28,89,95,83,86,60,61,61,61,0,0,0,0
19.3,883,0,-0.01,-0.04,-1,216.1,100,0,4,0,0,7044,0,0,23,25,38,37,373,378,238,238,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.32,884,0,-0.01,-0.04,-1,216.3,100,0,4,0,0,7052,0,0,22,24,38,36,373,378,238,238,28,28,27,28,89,95,83,86,60,60,61,61,0,0,0,0
19.34,885,0,0.01,-0.5,-1,216.4,100,0,4,0,0,7057,0,0,22,23,37,36,372,377,237,238,28,28,27,28,89,95,83,86,60,60,62,62,0,0,0,0
19.36,886,0,0.01,-0.5,-1,216.5,100,0,4,0,0,7063,0,0,22,22,37,35,372,377,237,238,28,28,27,28,89,95,83,86,61,60,62,62,0,0,0,0
19.38,888,0,0.01,-0.5,-1,216.6,100,0,4,0,0,7064,0,0,22,22,36,35,372,377,237,238,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.4,889,0,-0.09,-0.96,-1,216.7,100,0,4,0,0,7064,0,0,22,21,36,34,371,376,237,237,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.42,890,0,-0.09,-0.96,0,216.9,100,0,4,0,0,7066,0,0,22,19,36,34,371,376,237,237,28,28,27,28,89,95,83,86,61,60,62,62,0,0,0,0
19.44,891,0,-0.07,-1.28,1,217,100,0,4,0,0,7071,0,0,23,17,35,35,370,375,236,237,28,28,27,28,89,95,83,86,61,60,62,62,0,0,0,0
19.46,892,0,-0.07,-1.28,1,217.1,100,0,4,0,0,7080,0,0,22,16,35,34,370,375,236,237,28,28,27,28,89,95,83,86,61,60,62,62,0,0,0,0
19.48,894,0,-0.07,-1.28,2,217.2,100,0,4,0,0,7088,0,0,22,15,33,34,370,375,236,237,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.5,895,0,0.02,0.25,2,217.2,100,0,4,0,0,7094,0,0,22,16,32,33,369,374,236,236,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.52,896,0,0.02,0.25,0,217.4,100,0,4,0,0,7095,0,0,21,19,31,32,369,374,236,236,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.54,897,0,-0.03,0.5,-1,217.5,100,0,4,0,0,7085,0,0,21,23,31,33,368,373,235,236,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.56,899,0,-0.03,0.5,-2,217.6,100,0,4,0,0,7080,0,0,22,28,32,34,368,373,235,236,28,28,27,28,89,95,83,86,61,62,62,62,0,0,0,0
19.58,900,0,-0.03,0.5,-2,217.7,100,0,4,0,0,7083,0,0,25,32,35,36,368,373,235,236,28,28,27,28,89,95,83,86,61,62,62,62,0,0,0,0
19.6,901,0,0.01,-0.8,-1,217.8,100,0,4,0,0,7090,0,0,28,34,39,38,367,371,235,235,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.62,902,0,0.01,-0.8,1,218,100,0,4,0,0,7103,0,0,30,35,43,41,367,371,235,235,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.64,903,0,-0.02,-0.41,1,218.1,100,0,4,0,0,7109,0,0,31,33,46,43,366,370,234,235,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.66,905,0,-0.02,-0.41,1,218.2,100,0,4,0,0,7114,0,0,29,30,48,44,366,370,234,235,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.68,906,0,-0.02,-0.41,0,218.2,100,0,4,0,0,7119,0,0,28,28,47,43,366,370,234,235,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.7,907,0,-0.02,0.13,0,218.3,100,0,4,0,0,7132,0,0,27,27,43,39,365,369,234,234,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.72,908,0,-0.02,0.13,0,218.5,100,0,4,0,0,7157,0,0,27,27,39,36,365,369,234,234,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.74,909,0,0.03,-0.02,0,218.6,100,0,4,0,0,7143,0,0,26,26,38,35,364,368,234,234,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.76,911,0,0.03,-0.02,0,218.7,100,0,4,0,0,7123,0,0,26,26,37,35,364,368,234,234,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.78,912,0,0.03,-0.02,0,218.8,100,0,4,0,0,7117,0,0,26,26,38,35,364,368,234,234,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.8,913,0,0.06,-0.12,0,218.9,100,0,4,0,0,7125,0,0,25,25,38,36,363,367,233,233,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.82,914,0,0.06,-0.12,0,219.1,100,0,4,0,0,7147,0,0,25,25,39,37,363,367,233,233,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.84,915,0,0.03,-0.07,0,219.2,100,0,4,0,0,7148,0,0,25,24,39,37,362,366,233,233,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.86,917,0,0.03,-0.07,0,219.3,100,0,4,0,0,7146,0,0,24,24,38,37,362,366,233,233,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.88,918,0,0.03,-0.07,0,219.4,100,0,4,0,0,7149,0,0,22,22,38,36,362,366,233,233,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.9,919,0,-0.02,-0.01,0,219.5,100,0,4,0,0,7153,0,0,20,21,37,36,361,365,232,232,28,28,27,28,89,95,83,86,61,61,62,62,0,0,0,0
19.92,920,0,-0.02,-0.01,0,219.6,100,0,4,0,0,7178,0,0,21,20,35,34,361,365,232,232,28,28,27,28,89,95,83,86,61,61,63,63,0,0,0,0
19.94,922,0,-0.04,0.03,0,219.7,100,0,4,0,0,7189,0,0,22,21,32,33,360,364,232,232,28,28,27,28,89,95,83,86,62,61,63,63,0,0,0,0
19.96,923,0,-0.04,0.03,1,219.8,100,0,4,0,0,7178,0,0,23,21,32,32,360,364,232,232,28,28,27,28,89,95,83,86,62,62,62,62,0,0,0,0
19.98,924,0,-0.04,0.03,1,219.9,100,0,4,0,0,7159,0,0,24,21,33,33,360,364,232,232,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20,925,0,-0.01,0.47,1,220,100,0,4,0,0,7146,0,0,24,22,34,34,359,363,231,232,28,28,27,28,89,95,83,86,62,62,63,62,0,0,0,0
20.02,926,0,-0.01,0.47,1,220.2,100,0,4,0,0,7170,0,0,24,22,35,35,359,363,231,232,28,28,27,28,89,95,83,86,62,62,62,62,0,0,0,0
20.04,928,0,-0.03,-0.09,1,220.2,100,0,4,0,0,7182,0,0,24,22,36,36,358,362,231,231,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.06,929,0,-0.03,-0.09,1,220.3,100,0,4,0,0,7183,0,0,24,21,36,37,358,362,231,231,28,28,27,28,89,95,83,86,62,61,63,63,0,0,0,0
20.08,930,0,-0.03,-0.09,1,220.4,100,0,4,0,0,7182,0,0,23,21,35,37,358,362,231,231,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.1,931,0,0.04,0.53,1,220.5,100,0,4,0,0,7189,0,0,22,21,34,35,357,361,230,231,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.12,933,0,0.04,0.53,1,220.7,100,0,4,0,0,7209,0,0,23,21,33,34,357,361,230,231,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.14,934,0,0.04,1,1,220.8,100,0,4,0,0,7205,0,0,23,22,32,33,356,360,230,230,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.16,935,0,0.04,1,1,220.9,100,0,4,0,0,7191,0,0,24,23,33,34,356,360,230,230,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.18,936,0,0.04,1,1,221,100,0,4,0,0,7183,0,0,25,24,34,35,356,360,230,230,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.2,938,0,0.02,0.44,1,221.1,100,0,4,0,0,7186,0,0,24,23,35,36,355,359,229,230,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.22,939,0,0.02,0.44,1,221.2,100,0,4,0,0,7206,0,0,24,22,36,37,355,359,229,230,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.24,940,0,0.03,0.44,1,221.3,100,0,4,0,0,7217,0,0,24,22,36,37,354,358,229,229,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.26,941,0,0.03,0.44,1,221.4,100,0,4,0,0,7223,0,0,25,24,35,36,354,358,229,229,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.28,942,0,0.03,0.44,0,221.5,100,0,4,0,0,7223,0,0,26,25,35,36,354,358,229,229,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.3,944,0,0.03,0.4,0,221.6,100,0,4,0,0,7215,0,0,26,26,35,37,353,357,229,229,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.32,945,0,0.03,0.4,0,221.7,100,0,4,0,0,7213,0,0,26,27,37,38,353,357,229,229,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.34,946,0,0.03,0.16,0,221.8,100,0,4,0,0,7223,0,0,26,28,38,39,352,356,228,228,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.36,947,0,0.03,0.16,0,221.9,100,0,4,0,0,7231,0,0,26,28,39,39,352,356,228,228,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.38,949,0,0.03,0.16,0,222,100,0,4,0,0,7234,0,0,26,28,39,40,352,356,228,228,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.4,950,0,0.01,-0.26,0,222.1,100,0,4,0,0,7233,0,0,26,28,40,40,351,355,228,228,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.42,951,0,0.01,-0.26,-1,222.2,100,0,4,0,0,7240,0,0,26,26,40,39,351,355,228,228,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.44,952,0,0.02,-0.48,-1,222.3,100,0,4,0,0,7246,0,0,25,25,39,39,350,354,227,228,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.46,954,0,0.02,-0.48,-1,222.4,100,0,4,0,0,7254,0,0,25,25,38,38,350,354,227,228,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.48,955,0,0.02,-0.48,-1,222.5,100,0,4,0,0,7258,0,0,25,25,38,37,350,354,227,228,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.5,956,0,-0.01,-0.61,-1,222.6,100,0,4,0,0,7256,0,0,26,26,38,37,349,353,227,227,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.52,957,0,-0.01,-0.61,-2,222.7,100,0,4,0,0,7248,0,0,26,26,38,38,349,353,227,227,28,28,27,28,89,95,83,86,63,62,63,63,0,0,0,0
20.54,958,0,-0.12,-1.41,-2,222.8,100,0,4,0,0,7253,0,0,27,27,39,38,348,352,226,227,28,28,27,28,89,95,83,86,63,62,63,63,0,0,0,0
20.56,960,0,-0.12,-1.41,-1,222.9,100,0,4,0,0,7260,0,0,28,27,40,39,348,352,226,227,28,28,27,28,89,95,83,86,63,62,63,63,0,0,0,0
20.58,961,0,-0.12,-1.41,-1,223,100,0,4,0,0,7265,0,0,29,26,41,40,348,352,226,227,28,28,27,28,89,95,83,86,63,62,63,63,0,0,0,0
20.6,962,0,-0.07,-0.76,0,223.1,100,0,4,0,0,7268,0,0,29,27,41,40,348,351,226,226,28,28,27,28,89,95,83,86,63,63,63,63,0,0,0,0
20.62,963,0,-0.07,-0.76,-1,223.2,100,0,4,0,0,7272,0,0,30,28,42,40,348,351,226,226,28,28,27,28,89,95,83,86,63,63,63,63,0,0,0,0
20.64,965,0,-0.06,-0.55,-1,223.2,100,0,5,0,0,7178,0,0,29,28,42,40,347,350,225,226,28,28,27,28,89,95,83,86,63,63,63,63,0,0,0,0
20.66,966,0,-0.06,-0.55,-1,223.1,100,0,5,0,0,7046,0,0,29,28,42,41,347,350,225,226,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.68,967,0,-0.06,-0.55,-1,222.9,100,0,5,0,0,6934,0,0,28,28,41,41,347,350,225,226,28,28,27,28,89,95,83,86,62,62,63,63,0,0,0,0
20.7,968,0,-0.04,-0.58,0,222.9,100,0,5,0,0,6578,0,0,28,27,40,40,346,349,225,225,28,28,27,28,89,95,83,86,63,62,63,63,0,0,0,0
20.72,970,0,-0.04,-0.58,1,223,100,0,5,0,0,6459,0,0,28,28,39,37,346,349,225,225,28,28,27,28,89,95,83,86,62,63,64,64,0,0,0,0
20.74,971,0,0.02,0.13,1,223.2,100,0,5,0,0,6205,0,0,28,28,39,36,345,349,225,225,28,28,27,28,89,95,83,86,63,63,64,64,0,0,0,0
20.76,972,0,0.02,0.13,1,223.3,100,0,5,0,0,6204,0,0,28,27,38,37,345,349,225,225,28,28,27,28,89,95,83,86,63,63,63,63,0,0,0,0
